Turn,Depth,Player,Move,FEN,Score_Tot,Score_Mov,Score_Tablero,Score_regreso,Score_Is_Check,Score_Check_Mate,Score_Is_Attacking,Score_Is_Castling,Score_Is_Attacked,Score_Estoy_Jaque,Score_Late_Move,Score_Early_Move,Score_Evitar_Empate,Score_Buscar_Empate,Move_Ant,Pieza,Estoy_Jaque,List_Possible_Squares,List_Attacks,Hist_Turn
13,0,True,d2e2,rnbqkb1r/ppp1ppp1/8/3p3p/3P4/4PP2/PP2Q1PP/RnB1KBNR b KQkq - 1 7,25.417069836150684,0.0,-40,0,0,0,2.4000000000000004,0,-0.0,0,0,0,0,0,c3c2,Q,False,"[3, 4, 5, 9, 10, 11, 13, 14, 19, 20, 21, 26, 33, 40]","[4, 5, 9, 14, 20, 21]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2e2')]"
13,0,True,d2c2,rnbqkb1r/ppp1ppp1/8/3p3p/3P4/4PP2/PPQ3PP/RnB1KBNR b KQkq - 1 7,25.001344276974198,0.0,-40,0,0,0,2.0,0,-0.0,0,0,0,0,0,c3c2,Q,False,"[1, 2, 3, 9, 11, 12, 13, 14, 17, 18, 19, 24, 26, 28, 34, 37, 42, 46, 50, 55]","[1, 2, 9, 14, 50]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2c2')]"
13,0,True,d2d1,rnbqkb1r/ppp1ppp1/8/3p3p/3P4/4PP2/PP4PP/RnBQKBNR b KQkq - 1 7,15.689980400176589,-0.5,-40,-8.5,0,0,1.6,0,-0.0,0,0,0,0,0,c3c2,Q,False,"[2, 4, 10, 11, 12, 17, 19, 21, 24, 27]","[2, 4, 21, 27]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2d1')]"
13,0,True,g1h3,rnbqkb1r/ppp1ppp1/8/3p3p/3P4/4PP1N/PP1Q2PP/RnB1KB1R b KQkq - 1 7,-63.902015048350464,-3.0,-40,0,0,0,0.0,0,-21.0,0,0,0,0,0,c3c2,N,False,"[6, 13, 29, 38]",[],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('g1h3')]"
13,0,True,g1e2,rnbqkb1r/ppp1ppp1/8/3p3p/3P4/4PP2/PP1QN1PP/RnB1KB1R b KQkq - 1 7,-38.41722517409296,0.0,-40,0,0,0,1.5,0,-0.0,0,0,0,0,0,c3c2,N,False,"[2, 6, 18, 22, 27, 29]","[2, 27]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('g1e2')]"
13,0,True,f1a6,rnbqkb1r/ppp1ppp1/B7/3p3p/3P4/4PP2/PP1Q2PP/RnB1K1NR b KQkq - 1 7,-81.99190657070851,-1.0,-40,0,0,0,1.0,0,-42.0,0,0,0,0,0,c3c2,B,False,"[5, 12, 19, 26, 33, 49]",[49],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('f1a6')]"
13,0,True,f1b5,rnbqkb1r/ppp1ppp1/8/1B1p3p/3P4/4PP2/PP1Q2PP/RnB1K1NR b KQkq - 1 7,-35.94344511167561,0.0,-40,0,3,0,1.0,0,-0.0,0,0,0,0,0,c3c2,B,False,"[5, 12, 19, 24, 26, 40, 42, 51, 60]",[60],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('f1b5')]"
13,0,True,f1c4,rnbqkb1r/ppp1ppp1/8/3p3p/2BP4/4PP2/PP1Q2PP/RnB1K1NR b KQkq - 1 7,-58.441473095774775,0.5,-40,0,0,0,2.0,0,-21.0,0,0,0,0,0,c3c2,B,False,"[5, 8, 12, 17, 19, 33, 35, 40]","[8, 35]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('f1c4')]"
13,0,True,f1d3,rnbqkb1r/ppp1ppp1/8/3p3p/3P4/3BPP2/PP1Q2PP/RnB1K1NR b KQkq - 1 7,-37.93296629953573,1.0,-40,0,0,0,1.0,0,-0.0,0,0,0,0,0,c3c2,B,False,"[1, 5, 10, 12, 26, 28, 33, 37, 40, 46, 55]",[1],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('f1d3')]"
13,0,True,f1e2,rnbqkb1r/ppp1ppp1/8/3p3p/3P4/4PP2/PP1QB1PP/RnB1K1NR b KQkq - 1 7,-38.95865045769982,0.0,-40,0,0,0,1.0,0,-0.0,0,0,0,0,0,c3c2,B,False,"[3, 5, 19, 21, 26, 33, 40]",[21],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('f1e2')]"
13,0,True,e1f2,rnbqkb1r/ppp1ppp1/8/3p3p/3P4/4PP2/PP1Q1KPP/RnB2BNR b kq - 1 7,-38.97484610231575,-4.0,-40,0,0,0,5.0,0,0.0,0,0,0,0,0,c3c2,K,False,"[4, 5, 6, 12, 14, 20, 21, 22]","[5, 6, 14, 20, 21]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('e1f2')]"
13,0,True,e1e2,rnbqkb1r/ppp1ppp1/8/3p3p/3P4/4PP2/PP1QK1PP/RnB2BNR b kq - 1 7,-40.9274820628409,-5.0,-40,0,0,0,4.0,0,0.0,0,0,0,0,0,c3c2,K,False,"[3, 4, 5, 11, 13, 19, 20, 21]","[5, 11, 20, 21]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('e1e2')]"
13,0,True,e1d1,rnbqkb1r/ppp1ppp1/8/3p3p/3P4/4PP2/PP1Q2PP/RnBK1BNR b kq - 1 7,-42.96654543835904,-5.0,-40,0,0,0,2.0,0,0.0,0,0,0,0,0,c3c2,K,False,"[2, 4, 10, 11, 12]","[2, 11]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('e1d1')]"
13,0,True,a1b1,rnbqkb1r/ppp1ppp1/8/3p3p/3P4/4PP2/PP1Q2PP/1RB1KBNR b Kkq - 0 7,-7.979068853593727,0.0,-10,0,0,0,2.0,0,-0.0,0,0,0,0,0,c3c2,R,False,"[0, 2, 9]","[2, 9]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('a1b1')]"
13,0,True,f3f4,rnbqkb1r/ppp1ppp1/8/3p3p/3P1P2/4P3/PP1Q2PP/RnB1KBNR b KQkq - 0 7,-36.931255097501904,1.0,-40,0,0,0,0.0,0,-0.0,0,0,2,0,0,c3c2,P,False,"[36, 38]",[],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('f3f4')]"
13,0,True,e3e4,rnbqkb1r/ppp1ppp1/8/3p3p/3PP3/5P2/PP1Q2PP/RnB1KBNR b KQkq - 0 7,-41.4223428295968,2.5,-40,0,0,0,1.0,0,-7.0,0,0,2,0,0,c3c2,P,False,"[35, 37]",[35],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('e3e4')]"
13,0,True,h2h3,rnbqkb1r/ppp1ppp1/8/3p3p/3P4/4PP1P/PP1Q2P1/RnB1KBNR b KQkq - 0 7,-43.959207369284954,1.0,-40,0,0,0,0.0,0,-7.0,0,0,2,0,0,c3c2,P,False,[30],[],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('h2h3')]"
13,0,True,g2g3,rnbqkb1r/ppp1ppp1/8/3p3p/3P4/4PPP1/PP1Q3P/RnB1KBNR b KQkq - 0 7,-36.9031559078693,1.0,-40,0,0,0,0.0,0,-0.0,0,0,2,0,0,c3c2,P,False,"[29, 31]",[],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('g2g3')]"
13,0,True,b2b3,rnbqkb1r/ppp1ppp1/8/3p3p/3P4/1P2PP2/P2Q2PP/RnB1KBNR b KQkq - 0 7,-36.99178090618554,1.0,-40,0,0,0,0.0,0,-0.0,0,0,2,0,0,c3c2,P,False,"[24, 26]",[],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('b2b3')]"
13,0,True,a2a3,rnbqkb1r/ppp1ppp1/8/3p3p/3P4/P3PP2/1P1Q2PP/RnB1KBNR b KQkq - 0 7,-43.9539208402302,1.0,-40,0,0,0,0.0,0,-7.0,0,0,2,0,0,c3c2,P,False,[25],[],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('a2a3')]"
13,0,True,h2h4,rnbqkb1r/ppp1ppp1/8/3p3p/3P3P/4PP2/PP1Q2P1/RnB1KBNR b KQkq - 0 7,-37.47868528694626,0.5,-40,0,0,0,0.0,0,-0.0,0,0,2,0,0,c3c2,P,False,[38],[],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('h2h4')]"
13,0,True,g2g4,rnbqkb1r/ppp1ppp1/8/3p3p/3P2P1/4PP2/PP1Q3P/RnB1KBNR b KQkq - 0 7,-50.446752113061905,0.5,-40,0,0,0,1.0,0,-14.0,0,0,2,0,0,c3c2,P,False,"[37, 39]",[39],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('g2g4')]"
13,0,True,b2b4,rnbqkb1r/ppp1ppp1/8/3p3p/1P1P4/4PP2/P2Q2PP/RnB1KBNR b KQkq - 0 7,-37.4621816094722,0.5,-40,0,0,0,0.0,0,-0.0,0,0,2,0,0,c3c2,P,False,"[32, 34]",[],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('b2b4')]"
13,0,True,a2a4,rnbqkb1r/ppp1ppp1/8/3p3p/P2P4/4PP2/1P1Q2PP/RnB1KBNR b KQkq - 0 7,-37.4923266081531,0.5,-40,0,0,0,0.0,0,-0.0,0,0,2,0,0,c3c2,P,False,[33],[],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('a2a4')]"
15,0,True,f2h4,rnbqkb1r/p1p1ppp1/8/1p1p3p/3P3Q/4PP2/PP4PP/RnB1KBNR b KQkq - 1 8,-38.45475719345484,-0.5,-40,0,0,0,2.0,0,-0.0,0,0,0,0,0,f3f2,Q,False,"[4, 13, 15, 22, 23, 27, 28, 29, 30, 38, 39, 45, 52]","[4, 15, 27, 39, 52]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('f2h4')]"
15,0,True,f2g3,rnbqkb1r/p1p1ppp1/8/1p1p3p/3P4/4PPQ1/PP4PP/RnB1KBNR b KQkq - 1 8,-37.50106328044146,0.0,-40,0,0,0,2.4000000000000004,0,-0.0,0,0,0,0,0,f3f2,Q,False,"[4, 13, 14, 15, 21, 23, 29, 30, 31, 36, 38, 43, 46, 50, 54]","[4, 14, 15, 21, 50, 54]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('f2g3')]"
15,0,True,f2e2,rnbqkb1r/p1p1ppp1/8/1p1p3p/3P4/4PP2/PP2Q1PP/RnB1KBNR b KQkq - 1 8,-37.10169137069823,0.0,-40,0,0,0,2.8000000000000003,0,-0.0,0,0,0,0,0,f3f2,Q,False,"[3, 4, 5, 9, 10, 11, 13, 14, 19, 20, 21, 26, 33]","[4, 5, 9, 14, 20, 21, 33]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('f2e2')]"
15,0,True,f2d2,rnbqkb1r/p1p1ppp1/8/1p1p3p/3P4/4PP2/PP1Q2PP/RnB1KBNR b KQkq - 1 8,-109.01253671753302,0.0,-40,-8.5,0,0,2.4000000000000004,0,-62.99999999999999,0,0,0,0,0,f3f2,Q,False,"[2, 3, 4, 9, 10, 12, 13, 14, 18, 19, 20, 25, 27, 32]","[2, 4, 9, 14, 20, 27]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('f2d2')]"
15,0,True,f2c2,rnbqkb1r/p1p1ppp1/8/1p1p3p/3P4/4PP2/PPQ3PP/RnB1KBNR b KQkq - 1 8,-37.97702900121197,0.0,-40,0,0,0,2.0,0,-0.0,0,0,0,0,0,f3f2,Q,False,"[1, 2, 3, 9, 11, 12, 13, 14, 17, 18, 19, 24, 26, 28, 34, 37, 42, 46, 50, 55]","[1, 2, 9, 14, 50]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('f2c2')]"
15,0,True,g1h3,rnbqkb1r/p1p1ppp1/8/1p1p3p/3P4/4PP1N/PP3QPP/RnB1KB1R b KQkq - 1 8,-63.19602406153072,-3.0,-40,0,0,0,0.75,0,-21.0,0,0,0,0,0,f3f2,N,False,"[6, 13, 29, 38]",[13],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('g1h3')]"
15,0,True,g1e2,rnbqkb1r/p1p1ppp1/8/1p1p3p/3P4/4PP2/PP2NQPP/RnB1KB1R b KQkq - 1 8,-38.498321280835924,0.0,-40,0,0,0,1.5,0,-0.0,0,0,0,0,0,f3f2,N,False,"[2, 6, 18, 22, 27, 29]","[2, 27]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('g1e2')]"
15,0,True,f1b5,rnbqkb1r/p1p1ppp1/8/1B1p3p/3P4/4PP2/PP3QPP/RnB1K1NR b KQkq - 0 8,-25.98548040630981,0.0,-30,0,3,0,1.0,0,-0.0,0,0,0,0,0,f3f2,B,False,"[5, 12, 19, 24, 26, 40, 42, 51, 60]",[60],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('f1b5')]"
15,0,True,f1c4,rnbqkb1r/p1p1ppp1/8/1p1p3p/2BP4/4PP2/PP3QPP/RnB1K1NR b KQkq - 1 8,-78.49868203419821,0.5,-40,0,0,0,3.0,0,-42.0,0,0,0,0,0,f3f2,B,False,"[5, 8, 12, 17, 19, 33, 35]","[8, 33, 35]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('f1c4')]"
15,0,True,f1d3,rnbqkb1r/p1p1ppp1/8/1p1p3p/3P4/3BPP2/PP3QPP/RnB1K1NR b KQkq - 1 8,-36.964205311697256,1.0,-40,0,0,0,2.0,0,-0.0,0,0,0,0,0,f3f2,B,False,"[1, 5, 10, 12, 26, 28, 33, 37, 46, 55]","[1, 33]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('f1d3')]"
15,0,True,f1e2,rnbqkb1r/p1p1ppp1/8/1p1p3p/3P4/4PP2/PP2BQPP/RnB1K1NR b KQkq - 1 8,-37.92925636599089,0.0,-40,0,0,0,2.0,0,-0.0,0,0,0,0,0,f3f2,B,False,"[3, 5, 19, 21, 26, 33]","[21, 33]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('f1e2')]"
15,0,True,e1e2,rnbqkb1r/p1p1ppp1/8/1p1p3p/3P4/4PP2/PP2KQPP/RnB2BNR b kq - 1 8,-40.93457260847779,-5.0,-40,0,0,0,4.0,0,0.0,0,0,0,0,0,f3f2,K,False,"[3, 4, 5, 11, 13, 19, 20, 21]","[5, 13, 20, 21]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('e1e2')]"
15,0,True,e1d1,rnbqkb1r/p1p1ppp1/8/1p1p3p/3P4/4PP2/PP3QPP/RnBK1BNR b kq - 1 8,-43.96882026780548,-5.0,-40,0,0,0,1.0,0,0.0,0,0,0,0,0,f3f2,K,False,"[2, 4, 10, 11, 12]",[2],"[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('e1d1')]"
15,0,True,c1d2,rnbqkb1r/p1p1ppp1/8/1p1p3p/3P4/4PP2/PP1B1QPP/Rn2KBNR b KQkq - 1 8,-58.96064553941535,0.0,-40,0,0,0,2.0,0,-21.0,0,0,0,0,0,f3f2,B,False,"[2, 4, 18, 20, 25, 32]","[4, 20]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('c1d2')]"
15,0,True,a1b1,rnbqkb1r/p1p1ppp1/8/1p1p3p/3P4/4PP2/PP3QPP/1RB1KBNR b Kkq - 0 8,-7.94456453852645,0.0,-10,0,0,0,2.0,0,-0.0,0,0,0,0,0,f3f2,R,False,"[0, 2, 9]","[2, 9]","[Move.from_uci('d2d3'), Move.from_uci('g8f6'), Move.from_uci('e2e3'), Move.from_uci('d7d5'), Move.from_uci('d3d4'), Move.from_uci('h7h5'), Move.from_uci('c2c3'), Move.from_uci('f6e4'), Move.from_uci('f2f3'), Move.from_uci('e4c3'), Move.from_uci('d1d2'), Move.from_uci('c3b1'), Move.from_uci('d2f2'), Move.from_uci('b7b5'), Move.from_uci('a1b1')]"
